Empresa_ID,Etiquetas_Empresas,Contactos_por_Empresa,Empresa,Descripción_empresa,Sector_EMILIO,Tipo,Tamaño,Url_LinkedIn,website,Localización_Empresa,Revisión,Extra,TagsCompHSK,Contactos1,Contactos2,Contactos3,CIF
37800629,Posible patrono,4,Alhambra IT,"Alhambra es una compañía IT que ayuda a cualquier tipo de organización a proteger sus datos, sus comunicaciones y sus procesos contra todo tipo de incidentes a través de Servicios Seguros, dentro de los entornos de Ciberseguridad, Cloud y Multicloud, Software Seguro, Comunicaciones Unificadas protegidas, inteligencia artificial y Blockchain, entre otros.  ¡Síguenos!  www.twitter.com/ES_alhambraIT www.twitter.com/AlhambraCloud www.twitter.com/OneseQ www.twitter.com/handSIP www.twitter.com/M2iformacion www.instagram.com/alhambra_it  ","Software,Seguridad y Ciberseguridad,Tecnología",B2B,201-500,https://www.linkedin.com/company/alhambra-it/,https://www.alhambrait.com,ES Madrid Comunidad de Madrid,2024-10-05 14:48,COMPANY_2_AIRTABLE2024-10-04,"EMP: Contactos de Madrid,EMP: Karting24May22,Empresa_Interes_05-06-23_4/4,Verificado_Lidia_06-2023,Empresa de Madrid 07-2024","Lourdesdel Río Pisonero - 401398448,SergioLumbreras González - 31971602",Lourdesdel Río Pisonero - 401398448,Lourdesdel Río Pisonero - 401398448,
2434667,Posible patrono,4,Tinámica,"¿QuÉ es Tinámica? Tinámica es una compañía de nicho especializada en extraer alto valor de los datos a través de soluciones tecnológicas basadas en ecosistemas Big Data, Machine Learning, Inteligencia Artificial y Análisis Cognitivo.  ¿QuÉ hacemos? TECNOLOGÍA PARA DECISIONES INTELIGENTES. Somos expertos en generar valor a través de los datos. Buscamos fuentes, integramos, almacenamos, analizamos y visualizamos en tiempo real cualquier tipología y cantidad de datos.",Software,B2B,51-200,https://www.linkedin.com/company/tinamica/,http://www.tinamica.com,"ES Madrid c/ Serrano, 45 Planta 6ª 28001",2024-08-06 21:12,Español,"EMP: Contactos de Madrid,Empresa_posible_patrono_NO_hoja_negocios_nov_23,Empresa_Posible_Patrono_Nov_23_2_Contactos,Empresa de Madrid 07-2024","FernandoCostas Migliasso - 88593023,KikoCisneros de los Rios - 25631432,JoséBarriocanal - 41905161",,DanielRico López - 547653263,
562674,,2,Dantex Group,"Dantex Group es una firma de consultoría estratégica, especializada en consultoría y desarrollo de proyectos de marketing, comunicaciones y ventas utilizando las técnicas más avanzadas de comunicación digital.",Consultoría,B2B,11-50,https://www.linkedin.com/company/dantex-group/,http://www.dantexgroup.com,,2021-09-14 14:05,,TASK:16-02 Parte2 Sin Evento 18 abril,"JordiNegre - 2312985,LuisCardona - 52873856",,,
27452819,,2,Peninsula - Corporate Innovation,"En Peninsula somos una consultora de innovación abierta, donde te ayudamos a explorar el entorno para diseñar y acelerar tus proyectos de innovación. ￮ Hacemos scouting con herramientas propias para encontrar las startups ideales para tu proyecto a nivel global. ￮ Experimentamos a tu lado mediante pilotos con startups y otros agentes y partners para validar el proyecto.",Consultoría,B2B,11-50,https://www.linkedin.com/company/peninsula-corp/,https://peninsula.co,ES Barcelona Catalonia,2024-08-06 14:10,COMPANY_2_AIRTABLE2024-08-08,"BCN Exportación 1,EMP: Contactos de Madrid,TASK:16-02 Parte2 Sin Evento 18 abril,Empresa de Barcelona 07-2024",AndrésManso - 52175110,IñigoDiego Cavero - 110999419,,
10997112,eCommerce,2,ROBOTIX® Hands-on Learning,"ROBOTIX® Hands-On Learning te da la tranquilidad de implementar la robótica con éxito en el aula.  Llevamos más de 20 años comprometidos con el aprendizaje de la robótica y trabajamos con las mejores marcas de robótica educativa como LEGO® Education o Makeblock Education.   Te acompañamos durante todo el curso, dándote soporte continuo en cualquier momento, y nos adaptamos a tu proyecto educativo, sea cual sea tu necesidad:   1. Contenidos curriculares y evaluación automatizada: ROBOTIX C360, la única plataforma que hace fácil el aprendizaje de la robótica.   2. Los mejores kits de robótica para impulsar las competencias digitales.  3. Cursos certificados de robótica para docentes de LEGO Education y Makeblock Education.  4. Campeonatos de robótica pensados para que el alumnado aprenda competencias digitales mientras se divierte.   Nuestras soluciones despiertan interés por la robótica y la programación desde infantil hasta secundaria, así como fomentan las habilidades del siglo XXI. ","Artículos de consumo,Formación,Software",B2B,11-50,https://www.linkedin.com/company/robotix-handsonlearning/,https://www.robotix.es/,ES Barcelona Barcelona C/ Aribau 240 7-B 08006,2024-11-28 11:39,Español,"BCN Exportación 1,VE-1 02-08-23,Empresa Barcelona,Empresa de Barcelona 07-2024","Fernandodos Santos Claro - 93281899,GuillemGanduxé Fradera - 141563338",,,
5149240,Agencias de desarrollo web,2,Airtouch New Media,"Airtouch New Media es una Agencia de Desarrollo de Software con operaciones en Madrid, París, Ciudad de México y Bucarest orientada a proporcionar Desarrollo Basado en Proyectos o Aumento de Personal TI a grandes Marcas o Startups principalmente en Europa Occidental y Estados Unidos.","Agencias,Software,Emprendimiento",B2B,51-200,https://www.linkedin.com/company/airtouch-new-media/,http://www.airtouchmedia.com,ES Madrid Madrid,2024-10-05 21:02,COMPANY_2_AIRTABLE2024-10-08,"Agencias de desarrollo web,Empresa de Madrid 07-2024","JorgeBarrionuevo - 9099023,ArmandoAvila Kramis - 2816028",,,
5247426,,4,AFIANZA Asesoría Consultoría,"AFIANZA es un equipo profesional de Asesoramiento a Empresas y Profesionales cuya filosofía es aportar nuestros conocimientos con el fin de ofrecer la mejor alternativa a nuestros clientes, prestando un servicio ágil y de máxima calidad en todas las áreas de la empresa que necesitan de apoyo especializado.  En AFIANZA ponemos a disposición del cliente toda nuestra experiencia para ofrecer un asesoramiento integral de las distintas áreas de la empresa. ",Consultoría,B2B,51-200,https://www.linkedin.com/company/afianza-ac/,http://WWW.AFIANZA-AC.ES,,2021-12-02 16:22,,TASK:16-02 Parte2 Sin Evento 18 abril,"DavidZaragoza - 26796952,OnofreJiménez Gómez - 185946298,SantiagoMartín Martín - 26231706",OnofreJiménez Gómez - 185946298,,
2182913,"Posible patrono,SaaS",1,EDISA,"Software de gestion empresarial (ERP, CRM, BPM) para la mediana y gran empresa.  Más de 500 implantaciones ERP LIBRA en la mayor parte de los sectores empresariales, con presencia nacional e internacional. EDISA centra su actividad en la integración de sistemas basados en las últimas Tecnologías de la Información, así como en el desarrollo e implantación de software de gestión empresarial.  https://www.youtube.com/watch?v=vuvm7Dtl0y4&t=25s","Software,Soluciones marketing,Tecnología",B2B,201-500,https://www.linkedin.com/company/edisa/,https://www.edisa.com,"ES San Cibrao das Viñas Ourense Ourense, nº 2 Parque Tecnolóxico de Galicia 32900",2024-10-05 22:32,Español,EMP: Contactos de Madrid,,TamaraBravo Quintana - 391169025,,
5109074,Agencia de SEO SEM y posicionamiento web,1,Ideafoster,"Ideafoster no se responsabiliza por las comunicaciones no autorizadas que ofrecen empleo o servicios en nuestro nombre. Advertimos que nunca solicitamos información personal a través de WhatsApp, Telegram ni otro medio de mensajería instantánea. Cualquier oferta o solicitud de este tipo es fraudulenta y debe ser denunciada. Reforzamos la seguridad de nuestra comunidad: notifica comunicaciones sospechosas a tech@ideafoster.com. En Ideafoster, garantizamos la integridad de nuestra red y emprendemos acciones contra actividades fraudulentas. Siempre verifica la autenticidad de la comunicación directamente con nosotros para prevenir fraudes. ","Agencias,Consultoría",B2B,11-50,https://www.linkedin.com/company/ideafoster/,http://www.ideafoster.com,ES Barcelona,2024-10-05 10:26,Español,"Agencia de SEO,SEM y posicionamiento web,Empresa de Barcelona 07-2024",EduardoMartínez - 37639257,,,
17891759,,1,Didimo,"Didimo es el proveedor líder mundial de soluciones rápidas y automatizadas para la generación de avatares humanos digitales en tiempo real de alta calidad. Nuestra plataforma permite a las empresas, desarrolladores de software, plataformas de colaboración y constructores de aplicaciones para integrar una solución rápida, robusta y confiable para generar caracteres de usuario en sus propias soluciones de software.",Software,B2B,11-50,https://www.linkedin.com/company/didimo/,https://didimo.co,,2021-10-19 3:04,,,VeronicaCosta Orvalho - 8131906,,,
5217177,"Posible patrono,SaaS",2,Actito,"Actito es una Plataforma de Activación de Clientes. Diseñado para marcas que desean mejorar la participación del cliente en cada paso del recorrido del cliente. Su interfaz web hace que sea muy fácil de usar e implementar, incluso para los no especialistas. Con una implementación rápida y aplicaciones modulares, puede comenzar a interactuar con sus clientes actuales y potenciales en cuestión de días.","Soluciones marketing,Tecnología",B2B,51-200,https://www.linkedin.com/company/actito/,http://www.actito.com,"BE Louvain-la-Neuve Avenue Athena, 1 1348",2024-10-05 16:28,Español,Verificado_Lidia_06-2023,"Anne-SophieMullier - 8383666,NachoLage - 20215991",,,
858815,Posible patrono,2,zylk.net,"Ayudamos a las organizaciones a desarrollar su proceso de transformación digital mediante plataformas Open Source, con el objetivo de incrementar su productividad y las ventas.  Contamos con el Certificado de calidad ISO 20000-1 y el sello de PYME Innovadora.  Somos especialistas en:   1. Liferay DXP: Contamos con más de 15 años de experiencia y somos partner tecnológico desde 2009. Con un equipo formado por técnicos especializados y certificados en todas las versiones del producto, capacitado para ofrecer valor añadido más allá de las propias características de Liferay DXP - Gestionamos las suscripciones Enterprise, implantación, desarrollos, migraciones y formación. - Adaptamos la plataforma Liferay a las necesidades del cliente, integrándola con herramientas complementarias de código abierto y otros sistemas de terceros.  2. Liferay Commerce: Plataforma orientada a potenciar negocios de comercio electrónico B2B. Equipo formado por integradores expertos y certificados en Liferay Commerce, con especialización principal en el sector industrial.  - Aceleramos el time-to market. - Mejoramos la experiencia del cliente digital a lo largo de su proceso de compra B2B. - Disminuimos la necesidad de grandes desarrollos personalizados  3. Cloudera: ZYLK fue partner de Hortonworks hasta su absorción por Cloudera en 2019. Actualmente somos partners oficiales de Cloudera. Nuestro equipo tiene el expertise tecnológico de las dos plataformas que conforman el nuevo Cloudera Data Platform. En ZYLK ofrecemos soluciones verticales para telecomunicaciones, smartcities y para la industria 4.0. Además de la venta de suscripciones Enterprise, la consultoría y el acompañamiento, también realizamos: - Implantaciones de arquitecturas Big Data on premise o en cloud. - Algoritmos y modelos aplicados a casos de negocio, e interfaces de visualización de datos. - Monitorización y mantenimientos correctivos, predictivos e Inteligencia Artificial (IA).","Consultoría,Software,eCommerce",B2B,51-200,https://www.linkedin.com/company/zylk/,https://www.zylk.net,ES Bilbao - Madrid nan,2024-10-26 21:40,COMPANY_2_AIRTABLE2024-10-04,"EMP: Contactos de Madrid,CheckedByNewTool,Empresa de Madrid 07-2024","PilarPeña - 536178805,MarianaMéndez - 188611997",,,
429378,,2,SeproTec Multilingual Solutions,"En Seprotec Multilingual Solutions ayudamos a miles de empresas en todo el mundo a mejorar sus ventas al proporcionar contenido y facilitar la comunicación en el idioma nativo de sus clientes.  Seprotec ofrece servicios de traducción, localización e interpretación de calidad en 220 idiomas. Además, ofrecemos servicios de gestión de propiedad intelectual que ayudan a reducir la carga administrativa y los costes en la gestión de PI.","Agencias,Consultoría",B2B,201-500,https://www.linkedin.com/company/seprotec-multilingual-solutions/,http://www.seprotec.com,,2025-01-04 13:02,COMPANY_2_AIRTABLE2025-01-06,"EMP: Contactos de Madrid,Lznl-Hsk-Rev-05-22,LZ: Lznl-Hsk-Rev-05-22","Alejandrade la Lama-Noriega - 6639772,FranciscoLara Seijo - 134990696",,,
10345602,Posible patrono,2,Routal,"¿Cómo consigo optimizar mis rutas en menos de un minuto?  La respuesta es sencilla: Planner es el mejor software de optimización de rutas. Pruébalo ahora gratis en https://planner.routal.com Planner es el software más sofisticado de planificación de rutas con edición de itinerario y infinitas posibilidades para conseguir un 30% más de eficiencia. Enfocado a profesionales de logística, reparto y vehículos última milla.  Video de introducción en español: https://youtu.","Logística,Software",B2B,11-50,https://www.linkedin.com/company/routal-com/,https://www.routal.com,ES Barcelona Barcelona calle badajoz 32,2024-06-14 18:33,Empresa Agenda Telefonica 10-01-25,"EMP: Posible Patrono en Hoja Negocio Nov23,Empresa de Barcelona 07-2024,Sponsor Hoja Negocio 09-08-2024",XavierRuiz - 51730743,PabloMartinez - 216683584,,
5026539,Agencia eCommerce,5,Marketing4eCommerce,"Marketing4eCommerce es el medio de comunicación de referencia en España, México, Chile y Colombia sobre marketing y comercio digital.  En él encontrarás todas las novedades sobre el sector del eCommerce mundial: estudios, últimos lanzamientos de tiendas online, nuevas aplicaciones de mCommerce, adquisiciones y casos de éxito. También podrás encontrar entrevistas exclusivas con emprendedores y destacadas figuras del ámbito del comercio electrónico, completa información y coberturas en directo desde los eventos más importantes del sector, para que no te pierdas ningún detalle de las ponencias o keynotes sobre eCommerce.   ¿Tienes una tienda online? En Marketing4eCommerce también podrás encontrar información sobre las últimas herramientas y actualizaciones de las plataformas de eCommerce más destacadas: Magento, Prestashop, Shopify… También estamos muy atentos a las novedades tecnológicas más destacadas en el ámbito del comercio electrónico y el marketing digital que podrás utilizar en tu tienda online o en tu negocio digital: apps, pagos móviles, pasarelas de pago, gamification...","Agencias,Medios,Software,Servicios de eventos,eCommerce,Ocio y entretenimiento",B2B,11-50,https://www.linkedin.com/company/marketing4ecommerce/,http://marketing4ecommerce.net/,ES Vigo Galicia,2024-10-05 16:48,COMPANY_2_AIRTABLE2024-10-08,"Agencia eCommerce,Tarea_31-01-25","JorgeFernandez Sanchez - 26354452,RubénBastón Meira - 28476729",IvánEnríquez M. - 87400000,"SusanaGarcía Hernández  - 480085709,AdriánAira - 264943823",
18392341,eCommerce,1,JYOKO,"Jyoko | Innovación Artesanal en Moda, Puericultura, Decoración y Más Jyoko, una marca fundada en Barcelona en 2015, nació bajo el nombre de Janabebé, en el 2023 cambia de nombre a Jyokon para ampliar las categorias mas allá de bebé. Nos especializamos en crear productos modernos e innovadores que combinan lo mejor de la artesanía tradicional con las tendencias más vanguardistas, brindando soluciones elegantes, funcionales y de alta calidad para los estilos de vida contemporáneos.  Desde nuestros inicios, nos comprometimos con la excelencia y con un diseño pensado para ser duradero y atractivo, reflejando nuestra pasión por los detalles en cada producto. Nuestros valores fundamentales se basan en la innovación constante, la calidad artesanal y la creación de productos que satisfacen las cambiantes necesidades.  En Jyoko, cada línea de productos cuenta con el mismo nivel de dedicación, desde puericultura hasta moda, decoración y mascotas.  Nuestros productos están diseñados para mejorar la vida de nuestros clientes, ofreciendo soluciones que aportan valor real y duradero. Nos esforzamos en garantizar que cada artículo cumple con estrictos estándares de calidad y seguridad, lo que nos ha permitido expandirnos a más de 80 países.  Nuestro enfoque en la excelencia artesanal y en la creación de productos que son tanto bellos como prácticos nos ha llevado a ser un referente global. Desde porteo hasta decoración del hogar, moda y accesorios para mascotas, buscamos siempre anticiparnos a las tendencias para ofrecer soluciones que conecten con nuestros clientes.  Además, nuestra presencia en Amazon ha sido un éxito gracias a la confianza y lealtad de nuestra comunidad, donde nuestras valoraciones reflejan el impacto positivo que nuestros productos han tenido en sus vidas.  Creemos firmemente en la importancia de la sostenibilidad y el diseño responsable, trabajando para minimizar el impacto ambiental a través de prácticas de producción conscientes. ","Moda y accesorios,Consultoría,Servicios al consumidor",B2B,11-50,https://www.linkedin.com/company/jyokoshop/,https://www.jyoko.com,ES Barcelona Cataluña,2024-10-05 9:56,Checked V1 26-07-23,"BCN Exportación 1,VE-1 10-07-23,VE-1 26-07-23,Empresa de Barcelona 07-2024",AngelaSarmiento - 167940734,,,
